Source,FactualReporting,BiasRating,MediaType,TrafficPopularity,MbfcCredibilityRating,Reasoning,Country,WorldPressFreedomRank,PageUrl
thoughtco.com,VeryHigh,LeastBiased,Website,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/thoughtco/
asia-pacificresearch.com,Mixed,ConspiracyPseudoscience,Website,MinimalTraffic,LowCredibility,,Canada,14,https://mediabiasfactcheck.com/asia-pacific-research/
thewashingtonsentinel.com,Mixed,FarRight,Website,MinimalTraffic,LowCredibility,"Poor Sources, Propaganda, Complete Lack of Transparency, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/the-washington-sentinel/
tovima.gr,Mixed,,,,,,Greece,,https://mediabiasfactcheck.com/to-vima/
theglobeandmail.com,High,RightCenter,Newspaper,HighTraffic,HighCredibility,,Canada,14,https://mediabiasfactcheck.com/the-globe-and-mail/
uawire.org,Mixed,,,,,,Ukraine,,https://mediabiasfactcheck.com/uawire/
heraldnet.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-herald-everett/
progresstribune.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/progress-tribune/
heraldonline.com,High,,,,,,USA,,https://mediabiasfactcheck.com/rock-hill-herald/
secondnexus.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/second-nexus/
taxjustice.net,High,,,,,,,,https://mediabiasfactcheck.com/tax-justice-network/
russialies.com,High,,,,,,,,https://mediabiasfactcheck.com/russian-media-monitor/
dailyprogress.com,High,,,,,,,,https://mediabiasfactcheck.com/the-daily-progress/
theunrealtimes.com,,,,,,,,,https://mediabiasfactcheck.com/the-unreal-times/
sourcewatch.org,High,,,,,,USA,,https://mediabiasfactcheck.com/sourcewatch/
thecity.nyc,High,,,,,,USA,,https://mediabiasfactcheck.com/the-city/
thenewsliteracyproject.org,High,,,,,,,,https://mediabiasfactcheck.com/news-literacy-project/
thetrumpet.com,Mixed,Right,Magazine,MediumTraffic,LowCredibility,,USA,45,https://mediabiasfactcheck.com/the-trumpet/
cato.org,High,RightCenter,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/cato-institute/
vindy.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-vindicator/
halfwaypost.com,,,,,,,USA,,https://mediabiasfactcheck.com/the-halfway-post/
macon.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-macon-telegraph/
quillette.com,Mixed,Right,Website,MediumTraffic,LowCredibility,"Pseudoscience, Poor Sourcing, Failed Fact Checks",Australia,25,https://mediabiasfactcheck.com/quillette/
nation.com.pk,High,,,,,,,,https://mediabiasfactcheck.com/the-nation-pakistan/
thenews.com.pk,High,,,,,,,,https://mediabiasfactcheck.com/the-news-international/
pennlive.com,High,LeftCenter,Newspaper,HighTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/the-patriot-news/
tharawat-magazine.com,High,,,,,,United Arab Emirates,,https://mediabiasfactcheck.com/tharawat-magazine/
usa-conservative.com,Low,,,,,,,,https://mediabiasfactcheck.com/the-usa-conservative/
thesciencepost.com,,,,,,,Canada,,https://mediabiasfactcheck.com/the-science-post/
theconservativebrief.com,Mixed,FarRight,Website,MinimalTraffic,LowCredibility,"Lack of Transparency, Propaganda, Poor Sourcing, Plagiarism",USA,45,https://mediabiasfactcheck.com/the-conservative-brief/
survivalblog.com/,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing",USA,,https://mediabiasfactcheck.com/survivalblog-com/
smh.com.au,High,,,,,,Australia,,https://mediabiasfactcheck.com/the-sydney-morning-herald/
coloradosun.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-colorado-sun/
Thejeffreylord.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/thejeffreylord-com/
thecontroversialfiles.net,Low,,,,,,,,https://mediabiasfactcheck.com/the-controversial-files/
chicagodaily.pro,Low,,,,,"Extreme Right, Poor Sourcing, Plagiarism, Lack of Transparency",Panama,,https://mediabiasfactcheck.com/today-breaking-news/
cleveland.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-plain-dealer/
nwaonline.com,High,,,,,,USA,,https://mediabiasfactcheck.com/northwest-arkansas-democrat-gazette/
cfact.org,Low,,,,,,USA,,https://mediabiasfactcheck.com/committee-constructive-tomorrow-cfact-org/
rushlimbaugh.com,,,,,,"Far Right, Propaganda, Conspiracy, Failed Fact Checks, Fake News",USA,,https://mediabiasfactcheck.com/rushlimbaugh-com/
thedailybell.com,Low,,,,,"Right Libertarian, Propaganda, Lack of Transparency",USA,,https://mediabiasfactcheck.com/the-daily-bell/
realnews24.com,Low,,,,,,,,https://mediabiasfactcheck.com/real-news-24/
navytimes.com,High,,,,,,USA,,https://mediabiasfactcheck.com/navy-times/
remnantnewspaper.com,Low,,,,,,,,https://mediabiasfactcheck.com/the-remnant-magazine/
austinchronicle.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-austin-chronicle/
healthfeedback.org,VeryHigh,,,,,,France,,https://mediabiasfactcheck.com/health-feedback/
nationalaffairs.com,High,,,,,,USA,,https://mediabiasfactcheck.com/national-affairs-magazine/
thehighwire.com,Low,ConspiracyPseudoscience,Website,MediumTraffic,LowCredibility,,USA,44,https://mediabiasfactcheck.com/the-highwire/
revolutionradio.org,Low,,,,,,USA,,https://mediabiasfactcheck.com/revolution-radio/
mondoweiss.net,Mixed,Left,Website,MinimalTraffic,LowCredibility,"Antisemitic Propaganda, Hate Group, Misinformation",USA,45,https://mediabiasfactcheck.com/mondoweiss/
reverbpress.news,High,,,,,,USA,,https://mediabiasfactcheck.com/reverb-press/
auburnpub.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-auburn-citizen/
freedomsfinalstand.com,Low,,,,,,,,https://mediabiasfactcheck.com/freedoms-final-stand/
the-japan-news.com,High,,,,,,Japan,,https://mediabiasfactcheck.com/the-japan-news/
americanmind.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-american-mind/
freepatriotpost.com,Low,,,,,,,,https://mediabiasfactcheck.com/free-patriot-post/
cleantechnica.com,High,LeftCenter,Website,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/clean-technica/
tribunnews.com,Mixed,,,,,,Indonesia,,https://mediabiasfactcheck.com/tribunnews-com/
shreveporttimes.com,High,,,,,,USA,,https://mediabiasfactcheck.com/shreveport-times/
realclimate.org,VeryHigh,,,,,,,,https://mediabiasfactcheck.com/realclimate/
placesjournal.org,High,LeastBiased,OrganizationFoundation,MinimalTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/places-journal/
thechronicleherald.ca,Mixed,,,,,,Canada,,https://mediabiasfactcheck.com/the-chronicle-herald/
dallasvoice.com,High,,,,,,USA,,https://mediabiasfactcheck.com/dallas-voice/
lapresse.ca,High,,,,,,Canada,,https://mediabiasfactcheck.com/la-presse/
thelibertarianrepublic.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/the-libertarian-republic/
thenewtropic.com,High,,,,,,,,https://mediabiasfactcheck.com/the-new-tropic/
tut.by,MostlyFactual,,,,,,Belarus,,https://mediabiasfactcheck.com/tut-by/
aip.org,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/the-american-institute-of-physics/
gopusa.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/gopusa/
pop.org,Low,,,,,"Extreme Right, Propaganda, Pseudoscience, Poor Sourcing, Lack of Transparency, Anti-LGBTQ",USA,,https://mediabiasfactcheck.com/population-research-institute/
sun-sentinel.com,High,,,,,,USA,,https://mediabiasfactcheck.com/south-florida-sun-sentinel/
cbsnews.com.co,,,,,,,,,https://mediabiasfactcheck.com/cbsnews-com-co/
toprightnews.com,Low,,,,,,,,https://mediabiasfactcheck.com/top-right-news/
nationalcenter.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/national-center-public-policy-research-ncppr/
everynewshere.com,Low,,,,,,,,https://mediabiasfactcheck.com/every-news-here/
ibleedredwhiteblue.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/bleed-red-white-blue/
crooked.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/crooked-media/
thehilltalk.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-hill-talk/
algemeiner.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-algemeiner-journal/
dcclothesline.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Fake News",USA,,https://mediabiasfactcheck.com/the-d-c-clothesline/
ipi.media/,,,,,,,,,https://mediabiasfactcheck.com/czech-republic-media-profile/
amren.com,Low,,,,,"Extreme Right, Hate Group, Propaganda, Pseudoscience",USA,,https://mediabiasfactcheck.com/american-renaissance-magazine/
newsdeeply.com,High,,,,,,,,https://mediabiasfactcheck.com/news-deeply/
thedailymire.com,,,,,,,,,https://mediabiasfactcheck.com/the-daily-mire/
theamericanconservative.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/the-american-conservative/
shameproject.com,High,,,,,,,,https://mediabiasfactcheck.com/shame-project/
skeptiko.com,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/skeptiko/
thinkprogress.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/think-progress/
ips.org,High,,,,,,Italy,,https://mediabiasfactcheck.com/inter-press-service-ips/
greanvillepost.com/,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-greanville-post-bias-rating/
thedodo.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/dodo-bias-rating/
theguardian.com,Mixed,LeftCenter,Newspaper,HighTraffic,MediumCredibility,,United Kingdom,35,https://mediabiasfactcheck.com/the-guardian/
stormfront.org,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/stormfront/
tarbell.org,High,,,,,,USA,,https://mediabiasfactcheck.com/tarbell/
stormcloudsgathering.com,Low,,,,,,,,https://mediabiasfactcheck.com/storm-clouds-gathering/
makeuseof.com,High,,,,,,USA,,https://mediabiasfactcheck.com/makeuseof/
eff.org,High,,,,,,,,https://mediabiasfactcheck.com/electronic-frontier-foundation/
sfgate.com,High,LeftCenter,Website,HighTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/sfgate/
thebulwark.com/,High,RightCenter,Website,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/the-bulwark/
tplnews.com,Mixed,,,,,"Extreme Left, Propaganda, Poor Sourcing, Lack of Transparency",USA,,https://mediabiasfactcheck.com/tpl-news/
truthagainstthemachine.com,High,,,,,,,,https://mediabiasfactcheck.com/truth-against-the-machine/
thenationalpatriot.com,Low,,,,,,,,https://mediabiasfactcheck.com/the-national-patriot/
empirenews.net,,,,,,,Unknown,,https://mediabiasfactcheck.com/empire-news/
undergroundnewsreport.com,,,,,,,,,https://mediabiasfactcheck.com/the-underground-report/
societyforscience.org,VeryHigh,ProScience,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/society-for-science/
libertarianism.org,High,,,,,,USA,,https://mediabiasfactcheck.com/libertarianism-org/
theflipside.io,High,,,,,,USA,,https://mediabiasfactcheck.com/the-flip-side/
sayfiereview.com,High,,,,,,,,https://mediabiasfactcheck.com/sayfie-review/
patriotjournal.org,Mixed,,,,,"Extreme Right Bias, Poor Sourcing, Propaganda.",Unknown,,https://mediabiasfactcheck.com/patriot-journal/
tomdispatch.com,High,,,,,,USA,,https://mediabiasfactcheck.com/tomdispatch-com/
truthchannelpolitics.com,Low,,,,,,,,https://mediabiasfactcheck.com/truth-channel-politics/
mediabiasfactcheck.com,,,,,,,,,https://mediabiasfactcheck.com/contact/
rewire.news,High,,,,,,USA,,https://mediabiasfactcheck.com/rewire/
newslogue.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/newslogue/
opendemocracy.net,High,,,,,,United Kingdom,,https://mediabiasfactcheck.com/opendemocracy/
mediaroots.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/media-roots/
overpassesforamerica.com,Mixed,Right,Website,MinimalTraffic,LowCredibility,"Lack of Transparency, Failed Fact Checks, Poor Sourcing",United Kingdom,35,https://mediabiasfactcheck.com/overpasses-for-america/
tdnewswire.com,,,,,,,,,https://mediabiasfactcheck.com/td-newswire/
thegazette.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-gazette-cedar-rapids/
democratichub.com,Mixed,Left,Website,MinimalTraffic,LowCredibility,,USA,45,https://mediabiasfactcheck.com/the-democratic-hub/
mywebtimes.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-times-illinois/
recordnet.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-record-stockton/
twincities.com,High,,,,,,,,https://mediabiasfactcheck.com/st-paul-pioneer-press/
eng.majalla.com,Mixed,,,,,"Poor Sourcing, Propaganda",Saudi Arabia,,https://mediabiasfactcheck.com/al-majalla/
theestablishment.co,High,,,,,,,,https://mediabiasfactcheck.com/the-establishment/
mynewsguru.com,Low,,,,,,,,https://mediabiasfactcheck.com/the-news-guru/
thetrumpmedia.com/,Low,,,,,,,,https://mediabiasfactcheck.com/the-trump-media/
truthbang.net,,,,,,,,,https://mediabiasfactcheck.com/truth-bang/
theknifemedia.com,High,,,,,,,,https://mediabiasfactcheck.com/the-knife/
ottawasun.com,High,,,,,,Canada,,https://mediabiasfactcheck.com/ottawa-sun/
worldcantwait.net,High,,,,,,,,https://mediabiasfactcheck.com/world-cant-wait/
presstv.com,Low,Right,TvStation,HighTraffic,LowCredibility,"Propaganda, Conspiracy, Poor Sourcing, Fake News, Antisemitism",Iran,173,https://mediabiasfactcheck.com/press-tv/
phoenixnewtimes.com,High,,,,,,USA,,https://mediabiasfactcheck.com/phoenix-new-times/
theday.com,High,,,,,,,,https://mediabiasfactcheck.com/day-new-london/
redbluedivide.com,Mixed,,,,,"Right Biased Propaganda, Complete Lack of Transparency",USA,,https://mediabiasfactcheck.com/red-blue-divide/
squawker.org,Low,,,,,,,,https://mediabiasfactcheck.com/squawker/
worldsocialism.org,High,,,,,,United Kingdom,,https://mediabiasfactcheck.com/socialist-standard/
the-daily.buzz,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-daily-buzz/
tdtalliance.com,Low,,,,,,,,https://mediabiasfactcheck.com/tdtalliance-com/
thediplomat.com,High,,,,,,Japan,,https://mediabiasfactcheck.com/the-diplomat-magazine/
thenewcivilrightsmovement.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-new-civil-rights-movement/
theamericancause.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/the-american-cause/
tribunist.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/tribunist/
parallax.news,High,,,,,,,,https://mediabiasfactcheck.com/parallax-news-pxw/
spiegel.de,High,LeftCenter,Website,HighTraffic,HighCredibility,,Germany,11,https://mediabiasfactcheck.com/spiegel-online/
truthdig.com,High,,,,,,USA,,https://mediabiasfactcheck.com/truthdig/
therantidote.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/the-rantidote/
timeslive.co.za,Mixed,,,,,,,,https://mediabiasfactcheck.com/times-of-south-africa-times-live/
theobjectivestandard.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-objective-standard/
theblacksphere.net,Mixed,,,,,"Extreme Right, Propaganda, Conspiracy, Numerous Failed Fact Checks",USA,,https://mediabiasfactcheck.com/the-blacksphere-kevin-jackson/
thestate.com,High,,,,,,,,https://mediabiasfactcheck.com/the-state/
thedailydefender.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/the-daily-defender/
steadfastandloyal.com,Low,,,,,,,,https://mediabiasfactcheck.com/steadfast-and-loyal/
thenewsnerd.com,,,,,,,,,https://mediabiasfactcheck.com/the-news-nerd/
shtfplan.com,Low,ExtremeRight,Website,MediumTraffic,LowCredibility,"Propaganda, Conspiracy, Pseudoscience, Poor Sourcing, False Claims, Lack of Transparency",USA,44,https://mediabiasfactcheck.com/shtfplan-com/
tmz.com/,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/tmz/
newsservis.com/,,,,,,"Extreme Right, Propaganda, Poor Sourcing, Fake News, Lack of Transparency",Unknown,,https://mediabiasfactcheck.com/newsservis-com/
pe.com,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
paho.org,High,,,,,,,,https://mediabiasfactcheck.com/pan-american-health-organization-paho/
mediaequalizer.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/media-equalizer/
thespoof.com,NA,Satire,Website,MinimalTraffic,NA,,United Kingdom,35,https://mediabiasfactcheck.com/the-spoof/
restoreamericanglory.com,High,,,,,,,,https://mediabiasfactcheck.com/restore-american-glory/
thehayride.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-hayride/
religionnews.com,High,,,,,,,,https://mediabiasfactcheck.com/religion-news-service-rns/
projectveritas.com,Mixed,Right,Website,,LowCredibility,,USA,45,https://mediabiasfactcheck.com/project-veritas/
newbostonpost.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/new-boston-post/
mcsweeneys.net,NA,Satire,Website,MediumTraffic,NA,,USA,44,https://mediabiasfactcheck.com/mcsweeneys-internet-tendency/
theohiostar.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-ohio-star/
journalstandard.com,High,,,,,,USA,,https://mediabiasfactcheck.com/journal-standard/
theintercept.com,MostlyFactual,Left,Website,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/the-intercept/
wvgazettemail.com,High,,,,,,USA,,https://mediabiasfactcheck.com/charleston-gazette-mail/
sanmarcosrecord.com,High,,,,,,USA,,https://mediabiasfactcheck.com/san-marcos-daily-record/
nakedcapitalism.com,High,,,,,,USA,,https://mediabiasfactcheck.com/naked-capitalism/
sharednewsreport.com,Low,,,,,,,,https://mediabiasfactcheck.com/shared-news-report/
freespeech.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/fstv-freespeech-org/
oregonlive.com,High,,,,,,USA,,https://mediabiasfactcheck.com/oregonian/
TheGreggJarrett.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/thegreggjarrett-com/
fakenewscodex.com,High,,,,,,,,https://mediabiasfactcheck.com/the-fake-news-codex/
thefrisky.com,High,,,,,,Serbia,,https://mediabiasfactcheck.com/the-frisky/
politichicks.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/politichicks/
resistancemedia.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/resistance-media/
hopkinsmedicine.org,VeryHigh,,,,,,,,https://mediabiasfactcheck.com/johns-hopkins-medicine/
saudigazette.com.sa,Mixed,,,,,,Saudi Arabia,,https://mediabiasfactcheck.com/saudi-gazette/
foodandwaterwatch.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/food-and-water-watch/
pravdareport.com,VeryLow,,,,,,Russia,,https://mediabiasfactcheck.com/pravda-report/
molonlabemedia.com,Low,,,,,,,,https://mediabiasfactcheck.com/molon-labe-media/
youthrights.org,High,,,,,,,,https://mediabiasfactcheck.com/national-youth-rights-association/
returntonow.net,Low,,,,,,USA,,https://mediabiasfactcheck.com/return-to-now/
thegatewaypundit.com,Low,ExtremeRight,Website,HighTraffic,LowCredibility,"Propaganda, Conspiracy, Nationalism, Some Fake News, Numerous Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/the-gateway-pundit/
austindailyherald.com,High,,,,,,USA,,https://mediabiasfactcheck.com/austin-daily-herald-minnesota/
prettycoolsite.com,,,,,,,Romania,,https://mediabiasfactcheck.com/pretty-cool-site-pcs/
thelastgreatstand.com,Low,,,,,,,,https://mediabiasfactcheck.com/the-last-great-stand/
lehighvalleylive.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-express-times-lehigh-valley/
trumpservativenews.info,Low,,,,,,,,https://mediabiasfactcheck.com/trumpservative-news/
koreatimes.co.kr,Mixed,,,,,,,,https://mediabiasfactcheck.com/the-korea-times/
ntd.tv,Mixed,Right,TvStation,MediumTraffic,LowCredibility,"Conspiracy Theories, Propaganda, Lack of Transparency, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/ntd-tv-new-tang-dynasty/
jewishworldreview.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/jewish-world-review/
lastresistance.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Some Fake News",USA,,https://mediabiasfactcheck.com/the-last-resistance/
